ID,Occupancy,Description,Source,Damage Type,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
484,EDU1 ,"Elementary School, contents, fresh water, short duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.05,0.18,0.5,0.5,0.52,0.58,0.58,0.58,0.58,0.58,0.59,0.69,0.7,0.7,0.79,0.88,0.97,1,1,1,1,1,1,1
485,EDU2 ,"Average College/University, Contents (Equipment/Inventory)",USACE - Galveston,Content,0,0,0,0,0,0,0,0,0,0,0.27,0.38,0.53,0.64,0.68,0.7,0.72,0.75,0.79,0.83,0.88,0.94,1,1,1,1,1,1,1,1,1,1,1,1
486,EDU2 ,"College, contents, salt water, long duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
487,EDU2 ,"College, contents, fresh water, short duration",USACE - New Orleans,Content,0,0,0,0,0,0,0,0,0,0,0.05,0.18,0.5,0.5,0.52,0.58,0.58,0.58,0.58,0.58,0.59,0.69,0.7,0.7,0.79,0.88,0.97,1,1,1,1,1,1,1
488,RES1 ,"all floors, slab - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0,0,0,0,0.1,0.3,0.45,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
489,RES3A,"1to2 Stories, slab - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0,0,0,0,0.1,0.3,0.45,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
490,RES3B,"1to2 Stories, slab - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0,0,0,0,0.1,0.3,0.45,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
491,RES1 ,"all floors, Wall 2ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0,0,0,0,0.2,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
492,RES3A,"1to2 Stories, Wall 2ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0,0,0,0,0.2,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
493,RES3B,"1to2 Stories, Wall 2ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0,0,0,0,0.2,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
494,RES1 ,"all floors, Wall 3ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0,0,0,0.1,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
495,RES3A,"1to2 Stories, Wall 3ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0,0,0,0.1,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
496,RES3B,"1to2 Stories, Wall 3ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0,0,0,0.1,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
497,RES2 ,"Manufactured Home (Mobile), Structure, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0,0,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
498,RES1 ,"all floors, Elevated (Open)+2ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0,0,0,0,0.45,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
499,RES3A,"1to2 Stories, Elevated (Open)+2ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0,0,0,0,0.45,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500,RES3B,"1to2 Stories, Elevated (Open)+2ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0,0,0,0,0.45,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
501,RES1 ,"all floors, Elevated (Open)+4ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0,0,0,0.35,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
502,RES3A,"1to2 Stories, Elevated (Open)+4ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0,0,0,0.35,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
503,RES3B,"1to2 Stories, Elevated (Open)+4ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0,0,0,0.35,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
504,RES1 ,"all floors, Elevated (Open)+6ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0,0,0.3,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
505,RES3A,"1to2 Stories, Elevated (Open)+6ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0,0,0.3,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
506,RES3B,"1to2 Stories, Elevated (Open)+6ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0,0,0.3,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
507,RES1 ,"all floors, Elevated (Open)+8ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
508,RES3A,"1to2 Stories, Elevated (Open)+8ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
509,RES3B,"1to2 Stories, Elevated (Open)+8ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
510,RES1 ,"all floors, Elevated (Open)+10ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
511,RES3A,"1to2 Stories, Elevated (Open)+10ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
512,RES3B,"1to2 Stories, Elevated (Open)+10ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
513,RES1 ,"all floors, Elevated (Open)+12ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0.65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
514,RES3A,"1to2 Stories, Elevated (Open)+12ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0.65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
515,RES3B,"1to2 Stories, Elevated (Open)+12ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0.65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
516,RES1 ,"all floors, Elevated (Obstr)+2ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0,0,0.02,0.03,0.48,0.93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
517,RES3A,"1to2 Stories, Elevated (Obstr)+2ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0,0,0.02,0.03,0.48,0.93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
518,RES3B,"1to2 Stories, Elevated (Obstr)+2ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0,0,0.02,0.03,0.48,0.93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
519,RES1 ,"all floors, Elevated (Obstr)+4ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0.02,0.03,0.03,0.38,0.78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
520,RES3A,"1to2 Stories, Elevated (Obstr)+4ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0.02,0.03,0.03,0.38,0.78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
521,RES3B,"1to2 Stories, Elevated (Obstr)+4ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0.02,0.03,0.03,0.38,0.78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
522,RES1 ,"all floors, Elevated (Obstr)+6ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0.03,0.03,0.33,0.93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
523,RES3A,"1to2 Stories, Elevated (Obstr)+6ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0.03,0.03,0.33,0.93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
524,RES3B,"1to2 Stories, Elevated (Obstr)+6ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0.03,0.03,0.33,0.93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
525,RES1 ,"all floors, Elevated (Obstr)+8ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0.03,0.28,0.78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
526,RES3A,"1to2 Stories, Elevated (Obstr)+8ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0.03,0.28,0.78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
527,RES3B,"1to2 Stories, Elevated (Obstr)+8ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0.03,0.28,0.78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
528,RES1 ,"all floors, Elevated (Obstr)+10ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0.28,0.78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
529,RES3A,"1to2 Stories, Elevated (Obstr)+10ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0.28,0.78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
530,RES3B,"1to2 Stories, Elevated (Obstr)+10ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0.28,0.78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
531,RES1 ,"all floors, Elevated (Obstr)+12ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0.68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
532,RES3A,"1to2 Stories, Elevated (Obstr)+12ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0.68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
533,RES3B,"1to2 Stories, Elevated (Obstr)+12ft - no basement, Coastal A or V Zone",BCAR - Jan 2011,Content,0,0,0,0,0,0.68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
534,RES3 ,"Apartment Unit Grade, Contents",USACE - Chicago,Content,0,0,0,0,0,0,0,0,0,0.12,0.24,0.33,0.35,0.37,0.41,0.45,0.5,0.55,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
535,RES1 ,"one story, w/ basement, Contents (B14)",BCAR - Jan 2011,Content,0,0,0,0,0,0,0,0.11,0.13,0.16,0.19,0.22,0.25,0.27,0.3,0.32,0.35,0.36,0.38,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39
1,COM1 ,"Average Retail Trade, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0.04,0.31,0.49,0.65,0.76,0.85,0.9,0.92,0.93,0.94,0.95,0.95,0.96,0.97,0.97,0.97,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
2,COM1 ,"Appliance Sales, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.83,0.91,0.94,0.95,0.97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,COM1 ,"Bait Stand, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.03,0.07,0.11,0.16,0.22,0.29,0.36,0.44,0.52,0.6,0.69,0.79,0.88,1,1,1,1,1,1,1,1,1,1,1
4,COM1 ,"Book Store, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.07,0.14,0.21,0.27,0.35,0.42,0.49,0.57,0.65,0.73,0.82,0.92,1,1,1,1,1,1,1,1,1,1,1,1
5,COM1 ,"Camera Store, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.18,0.33,0.65,0.88,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,COM1 ,"Carpet and Paint Shop, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.6,0.8,0.95,0.97,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,COM1 ,Crafts - Inventory,USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.5,0.7,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,COM1 ,"Chain Drug Store, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,COM1 ,"Fabric Store, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.15,0.3,0.5,0.75,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,COM1 ,"Feed Store, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.75,0.75,1,1,1,1,1,1,1
11,COM1 ,"Florist, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.5,0.85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,COM1 ,"Fruit Stand, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.45,0.8,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13,COM1 ,"Gift Shop, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.54,0.63,0.75,0.88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,COM1 ,"Greenhouse, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.66,0.88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,COM1 ,"Small Grocery, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.2,0.35,0.5,0.65,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16,COM1 ,"Gun Shop, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.22,0.39,0.58,0.88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17,COM1 ,"Hobby Shop, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.25,0.49,0.64,0.77,0.88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18,COM1 ,"Lawnmower, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19,COM1 ,"Liquor Store, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.6,0.81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20,COM1 ,"Meat Market, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21,COM1 ,"Motorcycle Dealer, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.25,0.45,0.65,0.85,0.85,0.85,0.85,0.85,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
22,COM1 ,"Music Center, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.66,0.72,0.75,0.8,0.88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23,COM1 ,"Plant Nursery, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.05,0.2,0.79,0.88,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
24,COM1 ,"Paint Store, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.6,0.7,0.73,0.76,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
25,COM1 ,"Pawn Shop, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
26,COM1 ,"Remnant Shop, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.6,0.8,0.9,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27,COM1 ,"Service Station, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.25,0.42,0.62,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
28,COM1 ,"Shoe Repair, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.1,0.23,0.35,0.48,0.6,0.74,0.87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29,COM1 ,"Tractor Sales, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.06,0.17,0.29,0.44,0.59,0.7,0.77,0.81,0.84,0.88,0.92,0.95,0.99,1,1,1,1,1,1,1,1,1,1,1
30,COM1 ,"Trailer Sales, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.18,0.37,0.6,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31,COM1 ,"Trophy Shop, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.01,0.05,0.12,0.31,0.66,0.82,0.92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32,COM1 ,"Upholstery Shop, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.25,0.3,0.4,0.45,0.5,0.53,0.56,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
33,COM1 ,"Used Appliances/Cloth, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.25,0.35,0.4,0.5,0.6,0.8,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34,COM1 ,"Used Furniture, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0.45,0.65,0.8,0.8,0.85,0.85,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
35,COM1 ,"Vacuum Cleaner Sales, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.7,0.8,0.9,0.95,0.97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
36,COM1 ,"Video Games, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.5,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37,COM1 ,"Medium Grocery, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0.04,0.22,0.44,0.74,0.96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
38,COM1 ,"Mens Clothing, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0.06,0.37,0.5,0.75,0.88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39,COM1 ,"Hardware, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0.08,0.33,0.52,0.7,0.75,0.88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40,COM1 ,"Toy Store, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0.1,0.2,0.4,0.7,0.85,0.9,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,COM1 ,"Boat Sales/Service, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0.13,0.24,0.43,0.82,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
42,COM1 ,"Antique, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0.2,0.75,0.78,0.85,0.9,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
43,COM1 ,"Large Auto Dealer, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0.2,0.5,0.9,0.95,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,COM1 ,"Large Furniture, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0.2,0.78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,COM1 ,"Bakery, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0.55,0.65,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46,COM2 ,"Average Wholesale Trade, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0.04,0.19,0.33,0.44,0.54,0.63,0.69,0.76,0.79,0.82,0.87,0.88,0.88,0.9,0.9,0.9,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91
47,COM2 ,"Auto Parts, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.18,0.3,0.59,0.7,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48,COM2 ,"Auto Parts/Mufflers, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.4,0.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,COM2 ,"Food Warehouse, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.25,0.4,0.55,0.7,0.85,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
50,COM2 ,"Jewelry, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.07,0.15,0.24,0.33,0.39,0.45,0.51,0.56,0.61,0.65,0.7,0.74,0.79,0.83,0.87,0.92,0.95,0.96,0.96,0.96,0.96,0.96,0.96,0.96
51,COM2 ,"Lumber Yard, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.45,0.6,0.75,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52,COM2 ,"Medical Supplies, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.11,0.2,0.27,0.35,0.43,0.5,0.57,0.65,0.73,0.8,0.88,0.96,1,1,1,1,1,1,1,1,1,1,1,1
53,COM2 ,"Municipal Storage Warehouse, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.11,0.16,0.19,0.21,0.23,0.28,0.35,0.47,0.67,0.85,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
54,COM2 ,"Paper Products Warehouse, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.17,0.27,0.36,0.44,0.52,0.59,0.67,0.73,0.8,0.9,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1
55,COM2 ,"Safety Equipment, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.12,0.25,0.37,0.5,0.62,0.75,0.85,0.93,0.97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,COM2 ,"Sporting Goods, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.5,0.53,0.55,0.57,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
57,COM2 ,"Sporting Goods Warehouse, Inventory",USACE - Galveston,Inventory,0,0,0,0,0,0,0,0,0,0,0.35,0.5,0.63,0.75,0.87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
